Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
22668,2019-01-14 12:22:19,4561546772499,fraud_Stark-Koss,home,15.0,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268.0,"Therapist, art",1988-08-04,91d62cd975ce19f215a4bb6e4b0e381b,1326543739.0,35.191886,-105.832554,0.0
22669,2019-01-14 12:22:30,630441765090,"fraud_Conroy, Balistreri and Gorczany",health_fitness,112.91,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791.0,Corporate investment banker,1965-07-26,8d7139085007a8025df82b4b8aaa462c,1326543750.0,31.021305,-99.365801,0.0
22670,2019-01-14 12:23:48,3506592072985012,"fraud_Reichert, Rowe and Mraz",shopping_net,3.58,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608.0,"Engineer, communications",2001-07-26,baab74b084eaa69c51c06688f85d0579,1326543828.0,39.185678,-89.845902,0.0
22671,2019-01-14 12:24:07,30561214688470,fraud_Terry-Huel,shopping_net,4.55,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081.0,"Scientist, research (maths)",1998-10-01,022a60e62b766434602c1f4970fe4a26,1326543847.0,40.086694,-74.97760600000001,0.0
22672,2019-01-14 12:25:21,343668971234893,fraud_Bins-Howell,personal_care,27.49,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717.0,Chiropodist,1949-11-16,7c2a8db2531f3f9b2dba07b17e472394,1326543921.0,32.963095,-80.909892,0.0
22673,2019-01-14 12:25:53,503874407318,"fraud_Zboncak, Rowe and Murazik",shopping_net,6.17,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797.0,Exhibition designer,1975-12-28,1a0b6df6dd7a7180829838d83fcde157,1326543953.0,28.627284000000003,-98.746062,0.0
22674,2019-01-14 12:26:49,3567879740649740,fraud_Lubowitz-Walter,kids_pets,138.61,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271.0,"Producer, radio",1958-08-14,30a6b90a6e59ba18819b96fdb263e35b,1326544009.0,43.69975,-75.869984,0.0
22675,2019-01-14 12:26:51,4500002361389,fraud_Gleason and Sons,kids_pets,4.64,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470.0,Music tutor,1965-04-07,f297b6d8d786ba626ee0be1163dc0447,1326544011.0,38.459851,-76.315636,0.0
22676,2019-01-14 12:27:02,375904527651269,fraud_Streich Ltd,home,204.59,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463.0,"Nurse, mental health",1948-05-31,1de64ad39075c129d5589150c6c06d51,1326544022.0,39.574591,-99.550917,0.0
22677,2019-01-14 12:27:26,180064817343047,"fraud_Hills, Hegmann and Schaefer",health_fitness,49.38,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344.0,Chartered public finance accountant,1967-03-30,508ba629f2edeb15d1f6e25f82217321,1326544046.0,38.168501,-87.46928199999999,0.0
22678,2019-01-14 12:27:50,4067137330196900,fraud_Hermann and Sons,shopping_pos,1.36,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186.0,Politician's assistant,1986-11-12,7385d196339858d68b02c0a8b90bf9b3,1326544070.0,34.000919,-88.09227299999999,0.0
22679,2019-01-14 12:28:24,5359543825610251,fraud_Crona and Sons,kids_pets,47.4,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182.0,"Engineer, drilling",1975-06-29,814c0f3f71db235b3bf471b71493c2fc,1326544104.0,45.384877,-111.406098,0.0
22680,2019-01-14 12:28:57,4198470814557,fraud_Powlowski-Weimann,food_dining,120.96,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036.0,Engineering geologist,1971-08-20,8557cd82b6a311e68b3e3f9e3642dd2f,1326544137.0,41.609669,-94.648844,0.0
22681,2019-01-14 12:28:59,3527536963490470,"fraud_Streich, Dietrich and Barton",shopping_net,1.89,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725.0,Social researcher,1974-12-05,5f93e8083de7c243afc98c39e6c36c05,1326544139.0,33.152542,-81.037693,0.0
22682,2019-01-14 12:30:31,6592243974328236,fraud_Thiel-Thiel,entertainment,68.72,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703.0,"Chemist, analytical",1994-10-07,0eb382b66e1b515b183d9fb3fa38afb9,1326544231.0,32.716156,-85.581797,0.0
22683,2019-01-14 12:30:37,6538441737335434,"fraud_Hahn, Bahringer and McLaughlin",personal_care,37.34,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606.0,Energy manager,1997-09-22,ddf09b85ca6de7b85d57bd8653dc6d1d,1326544237.0,41.638762,-80.061358,0.0
22684,2019-01-14 12:30:56,4538566639857,"fraud_Medhurst, Cartwright and Ebert",personal_care,16.2,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835.0,"Programmer, multimedia",1967-05-28,453f70c33e282e3bb57a2ec5cdc41e7e,1326544256.0,40.418158,-73.291309,0.0
22685,2019-01-14 12:31:33,180094419304907,"fraud_Mante, Luettgen and Hackett",health_fitness,196.72,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287.0,"Designer, exhibition/display",1972-09-22,70a7815a394c582c086b5a16a9ca159c,1326544293.0,34.029492,-117.329215,0.0
22686,2019-01-14 12:31:37,30118423745458,fraud_Volkman-Predovic,shopping_net,509.46,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770.0,Drilling engineer,1993-04-29,26a118d37e05df498d13eee932a4e2b1,1326544297.0,40.230632,-73.93048399999999,0.0
22687,2019-01-14 12:32:40,6011366578560244,fraud_Towne LLC,misc_pos,3.0,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653.0,Nutritional therapist,1997-07-01,f497eadeab5cefdcb1c397042e643d5d,1326544360.0,39.537798,-78.57596099999999,0.0
22688,2019-01-14 12:33:00,3533800906065217,fraud_Harris Group,food_dining,234.63,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493.0,"Surveyor, minerals",1940-09-13,93312a5adff7bf79b25c5fad25993bae,1326544380.0,39.906034000000005,-99.579092,0.0
22689,2019-01-14 12:33:05,4294040533480516,fraud_Swift PLC,kids_pets,62.21,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206.0,Biomedical scientist,1986-12-31,dd5143bcb613b83ce741fc2ca8196608,1326544385.0,32.961887,-81.257793,0.0
22690,2019-01-14 12:33:32,4973530368125489546,"fraud_Lubowitz, Terry and Stracke",personal_care,32.15,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786.0,Musician,1965-09-27,4ed5709266c0e8dc150125b40eca81fb,1326544412.0,36.793118,-94.815614,0.0
22691,2019-01-14 12:34:36,3590736522064285,fraud_Rippin-VonRueden,health_fitness,11.91,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074.0,"Scientist, audiological",1975-12-20,c225b92ce1982ad54fa67f6c25c35dd5,1326544476.0,35.00623,-91.882869,0.0
22692,2019-01-14 12:34:46,375848982312810,fraud_Yost-Rogahn,personal_care,6.76,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258.0,Web designer,1943-12-15,e2bb8a2042e9cb55b9b97765bbb63404,1326544486.0,31.862019,-97.942713,0.0
22693,2019-01-14 12:35:54,3579200383632826,fraud_Altenwerth-Kilback,home,83.68,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690.0,IT trainer,1975-12-24,0eb69b33352552d245f7cea96173d7b0,1326544554.0,44.858837,-91.989274,0.0
22694,2019-01-14 12:36:04,4089096483689733451,"fraud_Bahringer, Bergnaum and Quitzon",home,25.58,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536.0,Multimedia programmer,1983-10-14,6d3bd3cf049e0f1597d1285859dc7d34,1326544564.0,33.237162,-95.857265,0.0
22695,2019-01-14 12:36:44,372520049757633,"fraud_Kihn, Brakus and Goyette",personal_care,101.17,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136.0,Ceramics designer,2000-02-20,52c72bd52be6428352187f0a4a38d46c,1326544604.0,48.661189,-93.892896,0.0
22696,2019-01-14 12:36:59,2576709887791552,"fraud_Witting, Beer and Ernser",home,92.9,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364.0,Chartered public finance accountant,1959-08-05,d1a85297166887e1e2e68aba3caf6353,1326544619.0,33.720219,-117.211231,0.0
22697,2019-01-14 12:38:14,4670613943676271,fraud_Torphy-Kertzmann,health_fitness,99.49,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726.0,Fitness centre manager,1947-08-14,43baf77972cf603cd0049a7ee9404c01,1326544694.0,30.814972,-85.427289,0.0
22698,2019-01-14 12:38:49,6011109736646996,"fraud_Roob, Conn and Tremblay",shopping_pos,144.56,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140.0,English as a second language teacher,1983-02-08,70f803630f777fdc7289e66d9c93a5c9,1326544729.0,34.905652,-78.546634,0.0
22699,2019-01-14 12:38:52,573860193545,fraud_Harris Group,food_dining,4.14,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020.0,Trade mark attorney,1986-07-23,cd52752327ad68d587a83bbfdbcbfbce,1326544732.0,42.953576,-87.487521,0.0
22700,2019-01-14 12:40:02,630441765090,"fraud_Becker, Harris and Harvey",personal_care,7.33,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791.0,Corporate investment banker,1965-07-26,7270933f560bd090eff1a9551bd7dbd5,1326544802.0,32.412889,-99.565789,0.0
22701,2019-01-14 12:40:41,4904681492230012,"fraud_Walter, Hettinger and Kessler",personal_care,107.8,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722.0,Comptroller,1990-10-19,ecd12def1e83c5273f45125f294768b6,1326544841.0,42.718209,-74.200088,0.0
22702,2019-01-14 12:41:42,30407675418785,fraud_Morissette PLC,shopping_pos,4.73,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520.0,Psychotherapist,1991-10-13,b8d9147822f6bef93df6f620886bcf76,1326544902.0,42.79648,-77.45415200000001,0.0
22703,2019-01-14 12:42:10,6596735789587928,fraud_Bernhard-Lesch,food_dining,38.76,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619.0,Licensed conveyancer,1959-01-15,122929a83172b90927d8f10d605fbc3c,1326544930.0,45.613596,-92.870244,0.0
22704,2019-01-14 12:42:22,3561963695236764,"fraud_Lakin, Ferry and Beatty",food_dining,61.04,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858.0,Clinical biochemist,1984-03-03,09dad95cd3b7312dc52f444614c2b2e1,1326544942.0,40.429024,-71.50988000000001,0.0
22705,2019-01-14 12:42:52,372509258176510,"fraud_Fadel, Mertz and Rippin",entertainment,207.58,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951.0,Learning disability nurse,1985-06-18,a320c013952122eeebb07ffcf02da359,1326544972.0,43.746745,-83.479659,0.0
22706,2019-01-14 12:43:09,4390966588600992777,"fraud_McDermott, Osinski and Morar",home,22.36,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470.0,Advertising copywriter,1966-06-24,aadf374a07736a4e2b6fe4d7ec3fa4bc,1326544989.0,35.526262,-97.297149,0.0
22707,2019-01-14 12:43:49,30404291151692,"fraud_Parker, Nolan and Trantow",entertainment,60.48,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100.0,Ambulance person,1993-10-25,b126dc5143f0d6c216bded4937da7b1b,1326545029.0,43.819792,-79.12489599999999,0.0
22708,2019-01-14 12:44:59,3545109339866548,fraud_Dare-Gibson,health_fitness,150.27,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870.0,Chartered public finance accountant,1999-03-05,5539102214f500b988eb3aaa55d38ad7,1326545099.0,33.322223,-90.852226,0.0
22709,2019-01-14 12:45:26,676195318214,"fraud_Hills, Hegmann and Schaefer",health_fitness,40.6,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106.0,"Editor, film/video",1983-07-24,1fba584c86abc1ed8545e9576ded85ac,1326545126.0,30.221737,-95.746445,0.0
22710,2019-01-14 12:46:04,6011366578560244,fraud_Schaefer Ltd,kids_pets,81.43,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653.0,Nutritional therapist,1997-07-01,b0febc23acc2f30b6ae356e7ed1ed89d,1326545164.0,40.563975,-78.324866,0.0
22711,2019-01-14 12:46:09,3529597930342630,fraud_Jacobi and Sons,shopping_pos,2.0,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824.0,Travel agency manager,1985-09-01,d6bd4293662fc4e2d54713c81f3c5f31,1326545169.0,42.92806,-75.814504,0.0
22712,2019-01-14 12:46:17,3533177016567295,fraud_Morissette LLC,entertainment,13.26,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517.0,Dealer,1951-11-08,6521124fb1e4830ee3432c31e7fee5ac,1326545177.0,40.858511,-96.474957,0.0
22713,2019-01-14 12:46:17,30030380240193,fraud_Haag-Blanda,food_dining,60.9,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395.0,"Pharmacist, community",1993-11-17,d971bec99f4350e30476d263b622d7d5,1326545177.0,30.999647,-98.643189,0.0
22714,2019-01-14 12:46:33,2283743876903625,fraud_Cummerata-Hilpert,entertainment,31.61,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556.0,Prison officer,1997-12-27,2d4a0e3b3852ba42e5256b0d45c3639e,1326545193.0,34.779965999999995,-84.98248000000001,0.0
22715,2019-01-14 12:46:35,30234966027947,fraud_Morissette PLC,shopping_pos,4.98,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196.0,Child psychotherapist,1978-01-22,2d51ad0f2e9b2a3b1cc348f5c3758bff,1326545195.0,43.0735,-87.536999,0.0
22716,2019-01-14 12:46:52,38057513087029,fraud_Kerluke PLC,misc_net,6.24,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849.0,Geoscientist,1997-01-18,a1555ac55ee35dbb911b78c1250c2d0b,1326545212.0,36.698264,-122.537408,0.0
22717,2019-01-14 12:46:54,4079773899158,fraud_Goyette-Gerhold,kids_pets,115.61,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129.0,Cartographer,1965-12-15,d7ee9b19a145180cd0a8a92d6eec3798,1326545214.0,43.98968,-117.384873,0.0
22718,2019-01-14 12:47:04,180094419304907,fraud_Hyatt-Blick,travel,9.2,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287.0,"Designer, exhibition/display",1972-09-22,03e63c83a7bff54ff63c4338558f2f3c,1326545224.0,32.833205,-116.691796,0.0
22719,2019-01-14 12:47:19,4173950183554608,fraud_Rolfson-Kunde,personal_care,92.74,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279.0,Health promotion specialist,1978-10-05,3878f983f62987b3ba523ef7a415a93e,1326545239.0,40.184755,-73.752517,0.0
22720,2019-01-14 12:48:08,3545109339866548,fraud_Zulauf LLC,personal_care,20.71,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870.0,Chartered public finance accountant,1999-03-05,89cc1036acee52a1f0bcabe6796ca747,1326545288.0,32.559565,-90.897914,0.0
22721,2019-01-14 12:48:15,3501942333500073,fraud_Bauch-Raynor,grocery_pos,60.73,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922.0,Counselling psychologist,1999-11-30,dbabb198aa72527161dfb3e58b2097f4,1326545295.0,32.914316,-113.098142,0.0
22722,2019-01-14 12:49:07,2296006538441789,fraud_Mayert Group,shopping_pos,3.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700.0,Medical sales representative,1999-09-01,3db5eea2e7ded087105e216e5e9f4de5,1326545347.0,39.954537,-74.317065,0.0
22723,2019-01-14 12:49:23,4707867759656333,fraud_Schulist Ltd,food_dining,240.25,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581.0,"Psychologist, counselling",1967-02-04,73a3b4f665fafb6b9e1743bfd8d46d18,1326545363.0,37.385624,-82.329595,0.0
22724,2019-01-14 12:49:35,374930071163758,fraud_Waelchi Inc,kids_pets,100.6,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515.0,Police officer,1971-11-05,27a9c93da891718a7f4b27af8d6ae455,1326545375.0,41.896192,-84.21820500000001,0.0
22725,2019-01-14 12:50:03,3587044315915002,fraud_O'Connell-Ullrich,home,79.26,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804.0,Clothing/textile technologist,1974-10-15,0902377a13c1a8eeb07ed8db2eb6612c,1326545403.0,34.426588,-89.771799,0.0
22726,2019-01-14 12:50:06,30103132002433,fraud_Johns-Hoeger,entertainment,47.84,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688.0,Dispensing optician,1987-10-26,dd3d75d3310a1fbde4690542aa73c179,1326545406.0,40.41247,-78.958523,0.0
22727,2019-01-14 12:50:16,4736845434667908128,"fraud_Metz, Russel and Metz",kids_pets,30.21,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148.0,"Surveyor, land/geomatics",1953-05-23,3079d92550edca1bf3f78bf55e0d3240,1326545416.0,44.035651,-73.992875,0.0
22728,2019-01-14 12:50:22,6011329966782895,fraud_Waters-Cruickshank,health_fitness,153.59,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574.0,"Teacher, special educational needs",1971-09-01,9147389951c9a09df5cd85899ad96a95,1326545422.0,35.697433000000004,-95.334423,0.0
22729,2019-01-14 12:50:24,213186334552049,"fraud_Watsica, Haag and Considine",shopping_pos,1.58,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528.0,Chief Marketing Officer,1972-09-13,a31bad359cca9492494d8758b7f8ce4c,1326545424.0,41.339063,-79.39756899999999,0.0
22730,2019-01-14 12:50:24,180036456789979,fraud_Lubowitz-Walter,kids_pets,114.73,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878.0,Risk analyst,1974-11-20,c7ec546ec6bfaf526cb38e177c77240d,1326545424.0,42.025864,-90.957911,0.0
22731,2019-01-14 12:50:25,3558652751678952,fraud_Feil-Morar,health_fitness,2.03,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807.0,Chiropodist,1931-01-26,f416dbab724d060275c679ce4854954d,1326545425.0,31.86737,-94.86172,0.0
22732,2019-01-14 12:50:47,2264937662466770,fraud_Stark-Batz,entertainment,9.47,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797.0,Land,1995-10-17,af7303849a435b36608ca999d83b4a7c,1326545447.0,29.197654,-97.681904,0.0
22733,2019-01-14 12:51:16,4464457352619,"fraud_Roberts, Ryan and Smith",personal_care,44.32,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217.0,Television production assistant,1990-01-24,ffbcaf5a2d72b51a3e9dc1aaedeac145,1326545476.0,29.828792,-84.544255,0.0
22734,2019-01-14 12:51:21,30561214688470,fraud_Fisher-Schowalter,shopping_net,9.65,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081.0,"Scientist, research (maths)",1998-10-01,5280afa5e0fb7e0d0994c2487ded1595,1326545481.0,40.311399,-75.826155,0.0
22735,2019-01-14 12:51:39,4613314721966,fraud_Renner Ltd,home,89.57,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885.0,Soil scientist,1988-09-15,cadee4f24c0eec0517d76d529a6cbb84,1326545499.0,36.363299,-82.614688,0.0
22736,2019-01-14 12:51:59,375534208663984,fraud_Kihn-Schuster,food_dining,68.56,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99.0,Dance movement psychotherapist,1986-03-28,f83453ab36be26edf6e581c78e97585a,1326545519.0,38.671702,-78.75841199999999,0.0
22737,2019-01-14 12:52:04,3514865930894695,fraud_Kutch-Wilderman,home,70.96,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899.0,Naval architect,1967-08-30,3d19c5ca4786b4748a6a7a591dda6e03,1326545524.0,31.982019,-106.217136,0.0
22738,2019-01-14 12:52:27,3585740823295298,"fraud_Schroeder, Wolff and Hermiston",travel,2.52,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202.0,"Librarian, public",1998-03-18,3bf3f468701cd1c2bf77e829b9265e79,1326545547.0,34.086121,-100.514248,0.0
22739,2019-01-14 12:53:36,4266200684857219,fraud_Kihn-Fritsch,food_dining,8.03,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732.0,Television/film/video producer,1956-12-13,a7288bb33250b790905288b3ea220871,1326545616.0,40.444334000000005,-98.438954,0.0
22740,2019-01-14 12:54:12,3535808924394848,fraud_Hamill-D'Amore,health_fitness,78.44,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532.0,Radio broadcast assistant,1980-01-09,1e0ceaf9b74b4ea0030bd8425396b4c4,1326545652.0,39.053095,-89.568815,0.0
22741,2019-01-14 12:55:58,180067151859700,fraud_Mosciski Group,travel,8.74,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354.0,"Teacher, secondary school",1992-01-20,4dee7544988141de2fc8db2c2e913ff3,1326545758.0,41.28428,-87.348047,0.0
22742,2019-01-14 12:56:18,4518350514020532,fraud_O'Keefe-Wisoky,food_dining,8.34,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742.0,Teaching laboratory technician,1993-02-26,a910aad96c23ba3e0de5b2f95ec5caf6,1326545778.0,26.770853,-80.858486,0.0
22743,2019-01-14 12:56:37,213157767990030,fraud_Kozey-Boehm,shopping_net,47.79,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971.0,Music therapist,1984-08-01,0e477f273d5260b96a19bab1bdd37c80,1326545797.0,41.166576,-110.105741,0.0
22744,2019-01-14 12:56:49,6011104316292105,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,810.62,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970.0,Energy engineer,1985-09-02,c14acaed58cda2133540ad5b76f6edf9,1326545809.0,36.487742,-78.016366,0.0
22745,2019-01-14 12:57:58,6547670341037171,"fraud_Hoppe, Harris and Bednar",entertainment,151.96,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348.0,Management consultant,1945-05-05,408d72b952af220ffdf2c7086cd36357,1326545878.0,40.133078000000005,-75.74051999999999,0.0
22746,2019-01-14 12:58:00,6592861994408652,fraud_Heathcote LLC,shopping_net,2.24,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166.0,Colour technologist,1983-06-12,5996b527cb15a72c4f5456f251578843,1326545880.0,43.006403000000006,-78.043432,0.0
22747,2019-01-14 12:58:56,4601636330889,fraud_Kihn-Schuster,food_dining,1.34,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500.0,Tax adviser,1990-12-18,c3d70450c3b7719fd00824986799e60e,1326545936.0,29.567026,-95.987839,0.0
22748,2019-01-14 12:59:01,213191402330021,fraud_Gerhold LLC,home,12.05,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312.0,"Accountant, chartered public finance",2004-03-18,38e8cdfa3f3104ff7e744345a982cb7c,1326545941.0,43.348162,-87.077688,0.0
22749,2019-01-14 12:59:34,4933461930348832,fraud_Dickinson Ltd,misc_pos,9.87,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298.0,Chemical engineer,1976-09-29,d54f210501fa2d79c1bd8eaacdeaf051,1326545974.0,45.293292,-92.487638,0.0
22750,2019-01-14 12:59:46,3520550088202337,fraud_Brown-Greenholt,entertainment,147.2,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272.0,Freight forwarder,2001-07-05,f4c9846f5fe2f76b332629e3fd4b65a3,1326545986.0,47.777323,-90.865382,0.0
22751,2019-01-14 13:00:16,180049032966888,"fraud_Graham, Hegmann and Hammes",food_dining,54.23,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795.0,Television/film/video producer,1986-04-15,15bb530f1c3546cad72fa583e48cf42e,1326546016.0,45.505687,-89.44792199999999,0.0
22752,2019-01-14 13:00:25,4328928491302401,fraud_Kirlin and Sons,personal_care,15.52,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973.0,Logistics and distribution manager,1981-05-06,0c4d46d7307c3f87acedebb2f068dd72,1326546025.0,43.417654,-88.275401,0.0
22753,2019-01-14 13:00:41,3533742182628021,fraud_Lockman Ltd,grocery_pos,64.78,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478.0,Materials engineer,1997-06-04,f0ca0c70bc582780a60895507a201330,1326546041.0,33.337927,-79.119281,0.0
